Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-02-10,2014,2,10,Monday,79.93000030517578,79.0,79.33999633789062,1725200.0,74.51142120361328,-0.0078780671749199,71.55448041643415,72.09784105088976
2014-02-11,2014,2,11,Tuesday,80.62000274658203,78.98999786376953,80.41000366210938,2188600.0,75.51631927490234,0.013486497171259604,71.81274523053851,72.2199295588902
2014-02-12,2014,2,12,Wednesday,81.91000366210938,80.08000183105469,81.54000091552734,1694800.0,76.57755279541016,0.014053035564996152,72.24542127336774,72.37019242911504
2014-02-13,2014,2,13,Thursday,81.97000122070312,80.55999755859375,81.91000366210938,1145200.0,76.92501831054688,0.0045374330003078445,72.82500403267997,72.52201995849609
2014-02-14,2014,2,14,Friday,82.05000305175781,81.02999877929688,81.52999877929688,1305000.0,76.56813049316406,-0.004639424536007963,73.3415298461914,72.6525396531628
2014-02-18,2014,2,18,Tuesday,82.08999633789062,81.20999908447266,81.25,1592400.0,76.30517578125,-0.003434257963729981,73.74938419886998,72.76668453216553
2014-02-19,2014,2,19,Wednesday,81.72000122070312,80.4800033569336,80.5,1273400.0,75.600830078125,-0.00923064124960804,74.11967413766044,72.85256773052794
2014-02-20,2014,2,20,Thursday,81.04000091552734,79.8499984741211,80.63999938964844,1686300.0,75.7322998046875,0.001738998453147067,74.37927736554828,72.9372657327091
2014-02-21,2014,2,21,Friday,81.08000183105469,80.13999938964844,80.22000122070312,1298600.0,75.33787536621094,-0.005208140245229309,74.65967668805804,73.00585457938058
2014-02-24,2014,2,24,Monday,80.91999816894531,80.05000305175781,80.1500015258789,1765800.0,75.55467987060547,0.0028777623916345085,75.0662476675851,73.07665528191461
2014-02-25,2014,2,25,Tuesday,80.48999786376953,79.62000274658203,79.98999786376953,1400800.0,75.40386199951172,-0.001996142017305136,75.28562218802315,73.13955276076858
2014-02-26,2014,2,26,Wednesday,80.38999938964844,79.45999908447266,79.55999755859375,1366300.0,74.99850463867188,-0.005375816968664959,75.48409380231585,73.18847254702919
2014-02-27,2014,2,27,Thursday,79.94999694824219,79.25,79.69000244140625,1019700.0,75.12106323242188,0.0016341471652063788,75.66113008771624,73.23802615434695
2014-02-28,2014,2,28,Friday,79.86000061035156,79.08000183105469,79.66000366210938,1575500.0,75.0927734375,-0.0003765893839168255,75.66039330618722,73.28439483642578
2014-03-03,2014,3,3,Monday,78.88999938964844,77.95999908447266,78.38999938964844,2828500.0,73.89558410644531,-0.015942803498276925,75.6164049421038,73.29930189179211
2014-03-04,2014,3,4,Tuesday,80.25,79.25,80.2300033569336,2677400.0,75.63009643554688,0.023472476063022052,75.62453188214984,73.35479699997674
2014-03-05,2014,3,5,Wednesday,81.12999725341797,79.33999633789062,80.83999633789062,1663500.0,76.20512390136719,0.00760315658608679,75.59792981828961,73.42108367210211
2014-03-06,2014,3,6,Thursday,82.05000305175781,80.66000366210938,81.52999877929688,1300300.0,76.85554504394531,0.008535136606036664,75.5929674421038,73.49913961237127
2014-03-07,2014,3,7,Friday,82.05999755859375,81.1500015258789,81.69999694824219,969700.0,77.01580047607422,0.0020851512020021445,75.62494386945453,73.57728763156467
2014-03-10,2014,3,10,Monday,82.29000091552734,81.22000122070312,82.04000091552734,1437500.0,77.33631896972656,0.004161723849795074,75.6985969543457,73.6590057041334
2014-03-11,2014,3,11,Tuesday,82.38999938964844,80.81999969482422,80.94000244140625,1774100.0,76.29939270019531,-0.013408011699356348,75.74849428449359,73.71518415085812
2014-03-12,2014,3,12,Wednesday,81.94999694824219,80.4000015258789,81.91000366210938,1600800.0,77.21379089355469,0.01198434431781581,75.85431507655552,73.78807179133098
2014-03-13,2014,3,13,Thursday,82.0,79.72000122070312,79.83000183105469,1472600.0,75.25304412841797,-0.025393737860115784,75.84825570242745,73.8179691859654
2014-03-14,2014,3,14,Friday,80.45999908447266,79.45999908447266,79.55000305175781,2149400.0,74.98907470703125,-0.0035077573863492306,75.80785533360073,73.84139129638672
2014-03-17,2014,3,17,Monday,80.87000274658203,79.76000213623047,80.2699966430664,1919300.0,75.66778564453125,0.009050797601538596,75.8267070225307,73.8943830871582
2014-03-18,2014,3,18,Tuesday,80.4800033569336,79.33000183105469,79.33999633789062,1728700.0,74.79113006591797,-0.011585585214976324,75.81189455304828,73.93378601074218
2014-03-19,2014,3,19,Wednesday,79.47000122070312,78.30999755859375,78.83000183105469,3730600.0,74.31036376953125,-0.006428119162833701,75.75398744855609,73.96657897949218
2014-03-20,2014,3,20,Thursday,78.66000366210938,77.37999725341797,77.43000030517578,2532400.0,72.99064636230469,-0.017759533667734195,75.60383551461356,73.96020568847656
2014-03-21,2014,3,21,Friday,78.91999816894531,76.87000274658203,76.87000274658203,3329600.0,72.46273040771484,-0.007232652139692264,75.5014888218471,73.94552734375
2014-03-24,2014,3,24,Monday,77.30000305175781,75.2699966430664,75.75,2173200.0,71.40696716308594,-0.014569741420018323,75.19983673095703,73.9057894897461
2014-03-25,2014,3,25,Tuesday,76.56999969482422,75.5999984741211,75.94999694824219,1670000.0,71.59548950195312,0.0026401112714480313,74.87057713099888,73.8718879699707
2014-03-26,2014,3,26,Wednesday,77.27999877929688,75.43000030517578,75.47000122070312,2983000.0,71.14300537109375,-0.006320008900100205,74.46253858293805,73.85542098999024
2014-03-27,2014,3,27,Thursday,75.77999877929688,74.19000244140625,74.52999877929688,2202300.0,70.25688934326172,-0.012455420223111191,73.9797592163086,73.80376342773438
2014-03-28,2014,3,28,Friday,75.5999984741211,74.44999694824219,75.01000213623047,2676200.0,70.70938873291016,0.00644064082367235,73.50640705653599,73.76566375732422
2014-03-31,2014,3,31,Monday,76.3499984741211,75.66000366210938,76.30000305175781,1758900.0,71.9254150390625,0.017197522534746046,73.19398008074079,73.76841369628906
2014-04-01,2014,4,1,Tuesday,77.88999938964844,76.20999908447266,77.80999755859375,1669400.0,73.3488540649414,0.01979048748075818,72.91791316441127,73.79380996704101
2014-04-02,2014,4,2,Wednesday,77.87000274658203,76.70999908447266,76.91000366210938,1702400.0,72.50045013427734,-0.01156669646008246,72.72129930768695,73.80599395751953
2014-04-03,2014,4,3,Thursday,77.41000366210938,76.20999908447266,76.37000274658203,1154200.0,71.99142456054688,-0.007020998804665446,72.50718144008091,73.80781021118165
2014-04-04,2014,4,4,Friday,77.12000274658203,75.13999938964844,75.16999816894531,1257500.0,70.8602066040039,-0.01571323200573116,72.1637829371861,73.8146125793457
2014-04-07,2014,4,7,Monday,75.66999816894531,74.33000183105469,74.8499984741211,1850300.0,70.55854797363281,-0.004257094987838328,71.86145564488002,73.84956634521484
2014-04-08,2014,4,8,Tuesday,75.19999694824219,73.91999816894531,75.04000091552734,2033400.0,70.7376708984375,0.002538642445868211,71.60626329694476,73.87758438110352
2014-04-09,2014,4,9,Wednesday,76.61000061035156,75.16000366210938,76.5999984741211,1588800.0,72.20822143554688,0.02078878931737438,71.55037580217633,73.90984451293946
2014-04-10,2014,4,10,Thursday,76.55000305175781,73.26000213623047,73.41000366210938,1264200.0,69.20112609863281,-0.04164477779858067,71.31740406581334,73.88553161621094
2014-04-11,2014,4,11,Friday,73.3499984741211,71.9800033569336,71.9800033569336,1281800.0,67.85310363769531,-0.019479776369768276,71.06355667114258,73.80063659667968
2014-04-14,2014,4,14,Monday,73.22000122070312,71.93000030517578,72.9800033569336,1923700.0,68.79576873779297,0.013892733707967952,70.86357661655971,73.74830627441406
2014-04-15,2014,4,15,Tuesday,74.44999694824219,72.04000091552734,73.37999725341797,1211900.0,69.17283630371094,0.0054809703101816876,70.7228502546038,73.73450927734375
2014-04-16,2014,4,16,Wednesday,75.44000244140625,73.73999786376953,75.43000030517578,1002900.0,71.10530090332031,0.027936755276662062,70.78345108032227,73.70996292114258
2014-04-17,2014,4,17,Thursday,76.9000015258789,75.25,76.66999816894531,1435400.0,72.27422332763672,0.01643931478337679,70.8952249799456,73.71104934692383
2014-04-21,2014,4,21,Monday,76.7300033569336,75.93000030517578,76.51000213623047,1043700.0,72.12339782714844,-0.0020868505193691878,70.90936660766602,73.70066619873047
2014-04-22,2014,4,22,Tuesday,77.16000366210938,76.2699966430664,76.70999908447266,859000.0,72.31190490722656,0.0026136744213007823,70.83529881068638,73.64484252929688
2014-04-23,2014,4,23,Wednesday,77.27999877929688,76.41999816894531,76.72000122070312,578800.0,72.32134246826172,0.0001305118575878339,70.82250540597099,73.60104095458985
2014-04-24,2014,4,24,Thursday,77.05000305175781,75.81999969482422,75.98999786376953,869200.0,71.6332015991211,-0.00951504556822369,70.79691805158343,73.52337860107421
2014-04-25,2014,4,25,Friday,75.98999786376953,74.5999984741211,75.05000305175781,1277500.0,70.7470932006836,-0.012370079497443176,70.78883852277484,73.40676940917969
2014-04-28,2014,4,28,Monday,75.93000030517578,74.22000122070312,75.06999969482422,914000.0,70.76593780517578,0.00026636577758365476,70.80365208217076,73.28358779907227
2014-04-29,2014,4,29,Tuesday,76.16999816894531,73.93000030517578,74.05000305175781,1116300.0,69.80442810058594,-0.013587182398924091,70.73699188232422,73.1483137512207
2014-04-30,2014,4,30,Wednesday,75.29000091552734,73.44999694824219,73.93000030517578,1653300.0,69.69129943847656,-0.0016206516576048324,70.55721173967633,73.01603622436524
2014-05-01,2014,5,1,Thursday,74.2699966430664,73.2300033569336,74.06999969482422,2456400.0,69.82327270507812,0.0018936835396228258,70.60165078299386,72.9004850769043
2014-05-02,2014,5,2,Friday,74.5999984741211,73.47000122070312,74.06999969482422,1716500.0,69.82327270507812,0.0,70.74237714494977,72.78230453491211
2014-05-05,2014,5,5,Monday,75.70999908447266,73.04000091552734,75.62999725341797,1865800.0,71.29383850097656,0.02106125563764194,70.92081069946289,72.70142379760742
2014-05-06,2014,5,6,Tuesday,76.56999969482422,75.22000122070312,76.19000244140625,2111100.0,71.82174682617188,0.007404683718749139,71.11001859392438,72.62676513671875
2014-05-07,2014,5,7,Wednesday,76.55000305175781,75.0199966430664,76.06999969482422,1184700.0,71.70861053466797,-0.0015752372575639217,71.15311213902065,72.55286010742188
2014-05-08,2014,5,8,Thursday,78.25,76.08000183105469,77.56999969482422,1485300.0,73.12261962890625,0.019718818754055567,71.21371187482562,72.51534240722657
2014-05-09,2014,5,9,Friday,78.73999786376953,77.0199966430664,78.69000244140625,1745100.0,74.17839050292969,0.01443836229311013,71.36049706595284,72.49648895263672
2014-05-12,2014,5,12,Monday,79.72000122070312,78.94000244140625,79.47000122070312,1830000.0,74.91368103027344,0.00991246267758683,71.54633821759906,72.49290710449219
2014-05-13,2014,5,13,Tuesday,79.81999969482422,78.75,79.0999984741211,1165800.0,74.56490325927734,-0.004655728649285651,71.70659255981445,72.50629348754883
2014-05-14,2014,5,14,Wednesday,79.11000061035156,77.44999694824219,77.51000213623047,1560300.0,73.06604766845703,-0.020101354998188437,71.80893870762416,72.45501251220703
2014-05-15,2014,5,15,Thursday,77.45999908447266,76.12000274658203,76.4000015258789,1466200.0,72.01969909667969,-0.014320585349370973,71.89983912876674,72.37130401611329
2014-05-16,2014,5,16,Friday,78.25,76.2699966430664,77.9800033569336,1499800.0,73.50909423828125,0.020680385509556087,72.09577887398856,72.304375
2014-05-19,2014,5,19,Monday,78.62000274658203,77.5,78.54000091552734,867300.0,74.03699493408203,0.007181433824902994,72.39810507638114,72.24479888916015
2014-05-20,2014,5,20,Tuesday,78.6500015258789,77.48999786376953,77.56999969482422,1039200.0,73.12261962890625,-0.012350248764011584,72.64319937569755,72.16052490234375
2014-05-21,2014,5,21,Wednesday,78.80000305175781,77.94999694824219,78.63999938964844,621500.0,74.13125610351562,0.013793768326793465,72.95091247558594,72.11716217041015
2014-05-22,2014,5,22,Thursday,79.73999786376953,78.55000305175781,79.63999938964844,1039200.0,75.07393646240234,0.012716368350353724,73.32595988682338,72.0743650817871
2014-05-23,2014,5,23,Friday,79.75,78.94999694824219,79.58000183105469,608000.0,75.301025390625,0.0030248704000805926,73.61218752179828,72.07532470703126
2014-05-27,2014,5,27,Tuesday,81.19999694824219,79.66000366210938,81.04000091552734,1320400.0,76.6825180053711,0.018346265639539228,73.95938546316964,72.10919357299805
2014-05-28,2014,5,28,Wednesday,81.80999755859375,80.1500015258789,81.31999969482422,1191100.0,76.94746398925781,0.0034551028158487096,74.33358928135463,72.13478713989258
2014-05-29,2014,5,29,Thursday,81.7699966430664,80.94000244140625,81.68000030517578,760900.0,77.28810119628906,0.004426880229331687,74.63112367902484,72.1847265625
2014-05-30,2014,5,30,Friday,81.9000015258789,80.93000030517578,81.7699966430664,1215200.0,77.37326049804688,0.0011018423332918026,74.85932867867606,72.24598449707031
2014-06-02,2014,6,2,Monday,82.58999633789062,81.69000244140625,82.37999725341797,863800.0,77.95046997070312,0.0074600639670705515,75.07624217442104,72.34518096923829
2014-06-03,2014,6,3,Tuesday,82.37999725341797,81.4000015258789,81.5199966430664,1136400.0,77.1366958618164,-0.010439630565313718,75.25994164603097,72.43866027832031
2014-06-04,2014,6,4,Wednesday,81.83999633789062,81.0199966430664,81.44000244140625,831400.0,77.06103515625,-0.0009808652642050442,75.54529789515904,72.5517416381836
2014-06-05,2014,6,5,Thursday,82.44000244140625,81.0999984741211,82.31999969482422,1112200.0,77.8936996459961,0.010805259597898909,75.96486936296735,72.67770584106445
2014-06-06,2014,6,6,Friday,83.72000122070312,82.4000015258789,83.69000244140625,945800.0,79.19004821777344,0.016642534347050653,76.37065179007394,72.83864669799804
2014-06-09,2014,6,9,Monday,84.2300033569336,83.22000122070312,84.2300033569336,969800.0,79.70099639892578,0.006452176664260012,76.77522332327706,73.02752883911133
2014-06-10,2014,6,10,Tuesday,84.48999786376953,83.41999816894531,84.41000366210938,1221800.0,79.87133026123047,0.0021371610143003927,77.2572740827288,73.21076766967774
2014-06-11,2014,6,11,Wednesday,84.80999755859375,84.05999755859375,84.69999694824219,832000.0,80.14571380615234,0.0034353195824392557,77.6868782043457,73.37517364501953
2014-06-12,2014,6,12,Thursday,84.73999786376953,83.55999755859375,83.9000015258789,1318600.0,79.38874816894531,-0.009444867370423493,77.99507904052734,73.49597152709961
2014-06-13,2014,6,13,Friday,84.0199966430664,82.9000015258789,83.36000061035156,917200.0,78.87776947021484,-0.006436412092593602,78.25056076049805,73.62351791381836
2014-06-16,2014,6,16,Monday,83.45999908447266,82.41999816894531,82.7699966430664,1251700.0,78.31948852539062,-0.007077798327385865,78.36748722621373,73.75007919311524
2014-06-17,2014,6,17,Tuesday,83.61000061035156,82.48999786376953,82.52999877929688,1355000.0,78.09239959716797,-0.002899520061970695,78.44926834106445,73.89472305297852
2014-06-18,2014,6,18,Wednesday,83.12999725341797,81.98999786376953,83.02999877929688,1016300.0,78.56552124023438,0.006058485147171222,78.54051262991769,74.05486251831054
2014-06-19,2014,6,19,Thursday,83.55999755859375,82.3499984741211,82.80000305175781,855400.0,78.34789276123047,-0.0027700252676801096,78.61012922014508,74.2070669555664
2014-06-20,2014,6,20,Friday,82.87999725341797,82.1500015258789,82.70999908447266,1541800.0,78.26272583007812,-0.0010870353770955354,78.63243321010044,74.32815704345703
2014-06-23,2014,6,23,Monday,83.06999969482422,82.47000122070312,82.9800033569336,811400.0,78.51822662353516,0.003264654926685928,78.73111397879464,74.51449905395508
2014-06-24,2014,6,24,Tuesday,83.93000030517578,82.4800033569336,82.94999694824219,1465800.0,78.48980712890625,-0.0003619477394104509,78.83316911969867,74.7272331237793
2014-06-25,2014,6,25,Wednesday,83.30000305175781,82.45999908447266,82.55999755859375,829500.0,78.12078857421875,-0.004701483774593118,78.84938975742885,74.91373352050782
2014-06-26,2014,6,26,Thursday,82.91999816894531,82.05000305175781,82.70999908447266,620100.0,78.26272583007812,0.0018168948169863253,78.78315244402204,75.09553131103516
2014-06-27,2014,6,27,Friday,83.33000183105469,82.6500015258789,83.19999694824219,2241200.0,78.72637939453125,0.005924321693826506,78.71353694370815,75.24795288085937
2014-06-30,2014,6,30,Monday,83.56999969482422,82.93000030517578,83.02999877929688,1220100.0,78.56552124023438,-0.002043256091973311,78.62026487077985,75.37377883911132
2014-07-01,2014,7,1,Tuesday,84.45999908447266,83.16000366210938,83.80000305175781,1431100.0,79.29413604736328,0.009273976620112867,78.55943788800921,75.51719360351562
2014-07-02,2014,7,2,Wednesday,84.08999633789062,83.48999786376953,83.80000305175781,1130300.0,79.29413604736328,0.0,78.55267987932477,75.65683822631836
2014-07-03,2014,7,3,Thursday,84.66999816894531,83.69000244140625,84.5,584700.0,79.95647430419922,0.008352928600424026,78.62973022460938,75.80954086303711
2014-07-07,2014,7,7,Monday,84.06999969482422,83.33999633789062,83.4000015258789,650800.0,78.9156265258789,-0.013017679773627111,78.67231151035854,75.95518936157227
2014-07-08,2014,7,8,Tuesday,83.55000305175781,82.55999755859375,82.6500015258789,990300.0,78.20594787597656,-0.008992878611558841,78.680422101702,76.10436645507812
2014-07-09,2014,7,9,Wednesday,82.87999725341797,82.02999877929688,82.30000305175781,1169800.0,77.87477111816406,-0.004234674814474482,78.63108280726841,76.2465431213379
2014-07-10,2014,7,10,Thursday,82.1500015258789,81.31999969482422,81.66000366210938,1218700.0,77.26918029785156,-0.007776469986583989,78.55403191702706,76.39583816528321
2014-07-11,2014,7,11,Friday,82.22000122070312,81.13999938964844,82.01000213623047,801800.0,77.60035705566406,0.004286013602524452,78.50671986171177,76.55401931762695
2014-07-14,2014,7,14,Monday,83.26000213623047,82.3499984741211,82.87999725341797,1759000.0,78.42357635498047,0.010608447313275926,78.49995912824359,76.726025390625
2014-07-15,2014,7,15,Tuesday,83.54000091552734,82.55000305175781,83.29000091552734,1243100.0,78.81153869628906,0.004947011591928785,78.52293995448521,76.90579071044922
2014-07-16,2014,7,16,Wednesday,83.66999816894531,82.11000061035156,82.62999725341797,1098700.0,78.18701171875,-0.007924308900321808,78.52767017909459,77.04365417480469
2014-07-17,2014,7,17,Thursday,82.61000061035156,81.26000213623047,81.41999816894531,752300.0,77.04206848144531,-0.014643650040280565,78.44048036847796,77.14806060791015
2014-07-18,2014,7,18,Friday,82.72000122070312,81.31999969482422,82.54000091552734,1201400.0,78.10186004638672,0.013756011304351778,78.3958718436105,77.27592559814452
2014-07-21,2014,7,21,Monday,82.76000213623047,81.2300033569336,81.77999877929688,1429900.0,77.38273620605469,-0.009207512342278679,78.31138719831195,77.3611279296875
2014-07-22,2014,7,22,Tuesday,82.91000366210938,81.61000061035156,82.52999877929688,1612200.0,78.09239959716797,0.009170823182364396,78.22554888044085,77.43940811157226
2014-07-23,2014,7,23,Wednesday,83.30000305175781,82.45999908447266,83.11000061035156,1518500.0,78.64122009277344,0.0070278349549572905,78.17891202654157,77.51395889282226
2014-07-24,2014,7,24,Thursday,83.0,79.55999755859375,81.62999725341797,2015900.0,77.24077606201172,-0.017808015047447223,77.98493358067104,77.56747634887695
2014-07-25,2014,7,25,Friday,82.55000305175781,81.54000091552734,81.87000274658203,1130000.0,77.4678955078125,0.0029404086465734114,77.88152422223773,77.65551330566406
2014-07-28,2014,7,28,Monday,82.30999755859375,81.63999938964844,82.0,1290700.0,77.59088897705078,0.0015876702010819699,77.83759144374302,77.76693710327149
2014-07-29,2014,7,29,Tuesday,83.0,80.88999938964844,80.9800033569336,1485100.0,76.62574768066406,-0.012438848286326243,77.74837548392159,77.82927017211914
2014-07-30,2014,7,30,Wednesday,81.91000366210938,81.13999938964844,81.66000366210938,1237100.0,77.26918029785156,0.008397081094320802,77.74837548392159,77.89391387939453
2014-07-31,2014,7,31,Thursday,81.72000122070312,80.05000305175781,80.22000122070312,1207000.0,75.90660858154297,-0.017634090475093123,77.6273934500558,77.94959365844727
2014-08-01,2014,8,1,Friday,80.83000183105469,79.1500015258789,79.2699966430664,1437100.0,75.00767517089844,-0.011842623816855746,77.38340050833565,77.96712203979492
2014-08-04,2014,8,4,Monday,79.83000183105469,78.75,79.6500015258789,1569400.0,75.36726379394531,0.004794024374540129,77.13738087245396,77.97298858642579
2014-08-05,2014,8,5,Tuesday,79.69000244140625,78.19000244140625,78.45999908447266,1060900.0,74.24124908447266,-0.01494036870638149,76.8555406842913,77.95179306030273
2014-08-06,2014,8,6,Wednesday,78.70999908447266,78.0,78.26000213623047,852000.0,74.052001953125,-0.002549083342231029,76.64196450369698,77.89918273925781
2014-08-07,2014,8,7,Thursday,78.86000061035156,77.7699966430664,77.94999694824219,725600.0,73.75865173339844,-0.003961408361549124,76.33173533848354,77.83540649414063
2014-08-08,2014,8,8,Friday,78.5999984741211,77.69999694824219,78.55000305175781,733600.0,74.32640838623047,0.00769749228719907,76.1134262084961,77.77617263793945
2014-08-11,2014,8,11,Monday,79.25,78.45999908447266,78.69999694824219,644900.0,74.46833038330078,0.0019094424196151039,75.8545641217913,77.71807403564453
2014-08-12,2014,8,12,Tuesday,79.05999755859375,78.08000183105469,78.19999694824219,632700.0,73.99523162841797,-0.006353019497653545,75.52270780290876,77.63896926879883
2014-08-13,2014,8,13,Wednesday,79.20999908447266,78.44000244140625,78.95999908447266,1220400.0,74.71434783935547,0.009718412864070602,75.3422486441476,77.5905223083496
2014-08-14,2014,8,14,Thursday,79.47000122070312,79.12000274658203,79.30000305175781,1218500.0,75.03606414794922,0.004305950836718475,75.16854640415737,77.55002288818359
2014-08-15,2014,8,15,Friday,80.38999938964844,79.26000213623047,79.44999694824219,1226700.0,75.1780014038086,0.001891587165066655,74.99619729178292,77.49570892333985
2014-08-18,2014,8,18,Monday,80.19999694824219,79.72000122070312,79.94999694824219,1095500.0,75.65113830566406,0.006293555202592893,74.92658233642578,77.42493072509765
2014-08-19,2014,8,19,Tuesday,80.05000305175781,79.3499984741211,79.37000274658203,657900.0,75.10230255126953,-0.0072548248008773575,74.77180535452706,77.33295684814453
2014-08-20,2014,8,20,Wednesday,79.3499984741211,78.83000183105469,79.0999984741211,1698000.0,74.84684753417969,-0.0034014272320805894,74.69610813685826,77.23246719360351
2014-08-21,2014,8,21,Thursday,79.62999725341797,79.12000274658203,79.47000122070312,1085800.0,75.19694519042969,0.004677520400443447,74.70962742396763,77.13349182128906
2014-08-22,2014,8,22,Friday,79.3499984741211,78.68000030517578,78.70999908447266,766800.0,74.76001739501953,-0.0058104460800060265,74.66625268118722,77.04091720581054
2014-08-25,2014,8,25,Monday,80.25,79.06999969482422,79.77999877929688,1794500.0,75.77632904052734,0.013594320613086408,74.77590124947685,76.97888839721679
2014-08-26,2014,8,26,Tuesday,80.5199966430664,79.93000030517578,80.30000305175781,1043200.0,76.27023315429688,0.0065179208338976835,74.93434633527484,76.93790328979492
2014-08-27,2014,8,27,Wednesday,80.94999694824219,80.26000213623047,80.58999633789062,1224300.0,76.54566955566406,0.0036113223990015264,75.13341903686523,76.90696868896484
2014-08-28,2014,8,28,Thursday,81.20999908447266,79.91000366210938,80.87000274658203,781300.0,76.81161499023438,0.003474336773250375,75.31093379429409,76.87189056396484
2014-08-29,2014,8,29,Friday,81.2699966430664,80.5999984741211,81.12999725341797,623200.0,77.0585708618164,0.0032150850052226065,75.49595097133091,76.84610412597657
2014-09-02,2014,9,2,Tuesday,82.06999969482422,81.16999816894531,81.94999694824219,1097400.0,77.83740997314453,0.010107105577194853,75.77039228166852,76.83759780883788
2014-09-03,2014,9,3,Wednesday,83.11000061035156,82.1500015258789,82.5,1411700.0,78.35981750488281,0.006711522543189963,76.03078297206334,76.83442962646484
2014-09-04,2014,9,4,Thursday,84.0,82.62000274658203,83.86000061035156,1500900.0,79.65157318115234,0.016484924511074084,76.3604621887207,76.85766494750976
